C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_RM
3.69,2.53,0.009,0.014,0.045,0.25,1.07,0.47,0.1,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,30.0,410.0,120.0,950.0
3.69,2.53,0.009,0.014,0.045,0.25,1.07,0.47,0.1,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,30.0,370.0,120.0,1080.0
3.69,2.53,0.009,0.014,0.045,0.25,1.07,0.47,0.1,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,30.0,300.0,120.0,1450.0
3.5,2.8,0.02,0.02,0.04,0.3,1.5,0.5,0.3,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,950.0,30.0,300.0,120.0,1170.0
3.5,2.8,0.02,0.02,0.04,0.3,1.5,0.5,0.3,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,950.0,30.0,350.0,120.0,960.0
3.5,2.8,0.02,0.02,0.04,0.3,1.5,0.5,0.3,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,950.0,30.0,400.0,120.0,750.0
3.43,2.9,0.01,0.01,0.03,0.29,1.2,1.2,0.15,0.0062600000000000025,0.015459999999999984,0.0032040000000000024,0.015240000000000009,0.002510000000000002,275.0,12.144299999999998,100.0,85.06,15.291999999999998,571.8201000000001,7.211500000000005,14.09,900.0,30.0,355.0,90.0,1111.0
3.39,2.9,0.01,0.01,0.03,0.28,1.2,1.1,0.15,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,30.0,355.0,60.0,1075.0
3.39,2.9,0.01,0.01,0.03,0.28,1.2,1.1,0.15,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,30.0,355.0,90.0,1110.0
3.39,2.9,0.01,0.01,0.03,0.28,1.2,1.1,0.15,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,30.0,355.0,120.0,1080.0
3.39,2.9,0.01,0.01,0.03,0.28,1.2,1.1,0.15,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,30.0,355.0,180.0,1110.0
3.2,2.95,0.01,0.027,0.056,0.22,0.71,1.0,0.2,0.0,0.015389999999999984,0.0027900000000000012,0.015240000000000009,0.0024700000000000017,348.0,12.144299999999998,100.0,84.80799999999999,15.0,572.1551000000001,7.046000000000006,14.12,910.0,60.0,360.0,90.0,1180.0
3.2,2.95,0.01,0.027,0.056,0.22,0.71,1.0,0.2,0.0,0.014509999999999988,0.0032040000000000024,0.015240000000000009,0.002510000000000002,225.0,12.144299999999998,100.0,84.79899999999998,15.291999999999998,569.4758666666663,7.236800000000006,15.075,910.0,60.0,360.0,90.0,1156.0
3.2,2.95,0.01,0.027,0.056,0.22,0.71,1.0,0.2,0.0,0.0,0.0,0.0,0.0,120.0,10.700999999999999,90.0,91.24700000000001,9.89,673.3974000000002,4.065699999999998,16.02,910.0,60.0,360.0,90.0,1106.0
3.26,3.0,0.01,0.027,0.06,0.23,0.48,0.91,0.11,0.0,0.015319999999999983,0.0032040000000000024,0.015240000000000009,0.002510000000000002,237.0,12.144299999999998,100.0,84.79899999999998,15.291999999999998,574.9940999999995,7.0700000000000065,14.22,910.0,60.0,360.0,90.0,1232.0
3.26,3.0,0.01,0.027,0.06,0.23,0.48,0.91,0.11,0.0,0.001910000000000001,0.0032030000000000027,0.015240000000000009,0.0006900000000000005,138.0,8.8227,100.0,79.4789999999999,19.655,563.1764999999999,5.975000000000001,63.85,910.0,60.0,360.0,90.0,1255.0
3.26,3.0,0.01,0.027,0.06,0.23,0.48,0.91,0.11,0.0,0.01453999999999999,0.0012570000000000005,0.0,0.002410000000000001,67.0,12.755,90.0,89.76,10.12,595.7712238095235,7.885300000000002,26.98,910.0,60.0,360.0,90.0,1224.0
3.1,3.1,0.01,0.027,0.04,0.24,0.49,0.94,0.11,0.0,0.014679999999999986,0.0032030000000000027,0.015240000000000009,0.0026400000000000013,176.0,12.294299999999998,100.0,83.29,15.502,550.9535880952378,7.294000000000008,20.897344548262502,910.0,60.0,360.0,90.0,1199.0
3.1,3.1,0.01,0.027,0.04,0.24,0.49,0.94,0.11,0.0,0.0006300000000000001,0.001914,0.015240000000000009,0.0003000000000000002,100.0,8.442000000000004,100.0,75.89599999999987,26.719999999999974,372.91,24.052,65.95,910.0,60.0,360.0,90.0,1200.0
3.1,3.1,0.01,0.027,0.04,0.24,0.49,0.94,0.11,0.0,0.01429999999999999,0.001602000000000001,0.0,0.002550000000000001,46.0,12.444,90.0,81.65999999999994,15.123,589.0884738095236,7.488400000000005,26.98,910.0,60.0,360.0,90.0,1199.0
3.8,3.0,0.01,0.027,0.045,0.25,0.52,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,400.0,120.0,918.0
3.8,3.0,0.01,0.027,0.045,0.25,1.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,400.0,120.0,929.0
3.8,3.0,0.01,0.027,0.045,0.25,0.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,120.0,1070.0
3.8,3.0,0.01,0.027,0.045,0.25,1.0,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,120.0,996.0
3.8,3.0,0.01,0.027,0.045,0.25,1.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,120.0,907.0
3.8,3.0,0.01,0.027,0.045,0.4,0.52,0.4,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,360.0,120.0,1029.0
3.8,3.0,0.01,0.027,0.045,0.25,0.52,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,340.0,120.0,1174.0
3.8,3.0,0.01,0.027,0.045,0.25,0.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,340.0,120.0,1169.0
3.8,3.0,0.01,0.027,0.045,0.25,1.0,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,340.0,120.0,996.0
3.8,3.0,0.01,0.027,0.045,0.25,1.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,340.0,120.0,947.0
3.8,3.0,0.01,0.027,0.045,0.25,0.52,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,60.0,996.0
3.8,3.0,0.01,0.027,0.045,0.25,0.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,60.0,1003.0
3.8,3.0,0.01,0.027,0.045,0.4,0.52,0.4,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,60.0,956.0
3.8,3.0,0.01,0.027,0.045,0.4,0.52,0.4,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,360.0,60.0,991.0
3.8,3.0,0.01,0.027,0.045,0.25,1.0,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,340.0,60.0,1164.0
3.8,3.0,0.01,0.027,0.045,0.25,1.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,340.0,60.0,996.0
3.8,3.0,0.01,0.027,0.045,0.25,0.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,400.0,30.0,987.0
3.8,3.0,0.01,0.027,0.045,0.25,1.0,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,400.0,30.0,942.0
3.8,3.0,0.01,0.027,0.045,0.25,0.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,30.0,1019.0
3.8,3.0,0.01,0.027,0.045,0.25,1.0,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,30.0,964.0
3.8,3.0,0.01,0.027,0.045,0.25,1.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,370.0,30.0,938.0
3.8,3.0,0.01,0.027,0.045,0.25,0.52,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,340.0,30.0,1004.0
3.8,3.0,0.01,0.027,0.045,0.25,1.5,0.54,0.4,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,900.0,60.0,340.0,30.0,1096.0
3.5,2.87,0.009,0.025,0.0,0.61,0.5,0.7,0.137,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,210.0,10.5,90.025,82.5469999999999,17.50299999999997,672.5532999999999,4.1119,17.0,900.0,90.0,370.0,200.0,1203.0
3.7,2.82,0.004,0.025,0.0,0.066,0.7,0.7,0.136,0.044199999999999955,0.25932,0.006316000000000005,0.0,0.003230000000000002,190.0,10.5,90.0,80.59900000000003,18.519000000000005,742.8760000000001,3.0088999999999975,17.0,900.0,90.0,370.0,200.0,1172.0
3.6,2.75,0.007,0.029,0.0,0.114,1.0,0.65,0.119,0.12424999999999996,0.5005399999999999,0.010373000000000012,0.0,0.003230000000000002,171.0,10.5,90.0,80.09500000000001,18.654000000000007,754.09,2.9737999999999984,17.0,900.0,90.0,370.0,200.0,1186.0
3.52,2.8,0.003,0.023,0.0,0.073,1.03,0.7,0.131,0.02542000000000001,0.015899999999999987,0.0016710000000000006,0.0,0.002530000000000001,180.0,10.5,90.025,81.83199999999995,17.86799999999998,678.1233000000002,4.1339,17.0,900.0,90.0,370.0,200.0,1110.0
3.5,2.6,0.007,0.026,0.0,0.164,1.12,0.6,0.146,0.04279999999999997,0.016279999999999982,0.005269000000000003,0.0,0.0030000000000000014,164.0,10.5,90.0,80.52100000000004,18.54700000000001,696.0140000000002,3.079099999999997,17.0,900.0,90.0,370.0,200.0,1154.0
3.5,2.87,0.009,0.025,0.0,0.61,0.5,0.7,0.137,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,213.0,10.5,90.025,82.69999999999987,17.29999999999997,644.6932999999999,4.0855999999999995,17.0,900.0,90.0,370.0,180.0,1169.0
3.7,2.82,0.004,0.025,0.0,0.066,0.7,0.7,0.136,0.044199999999999955,0.25932,0.006316000000000005,0.0,0.003230000000000002,193.0,10.5,90.0,80.59900000000003,18.519000000000005,742.8760000000001,3.0088999999999975,17.0,900.0,90.0,370.0,180.0,1149.0
3.6,2.75,0.007,0.029,0.0,0.114,1.0,0.65,0.119,0.12424999999999996,0.5005399999999999,0.010373000000000012,0.0,0.003230000000000002,174.0,10.5,90.0,80.09500000000001,18.654000000000007,754.09,2.9737999999999984,17.0,900.0,90.0,370.0,180.0,1180.0
3.52,2.8,0.003,0.023,0.0,0.073,1.03,0.7,0.131,0.044199999999999955,0.5512500000000001,0.006334000000000004,0.0,0.003230000000000002,184.0,10.5,90.0,80.59900000000003,18.519000000000005,742.8760000000001,3.0088999999999975,17.0,900.0,90.0,370.0,180.0,1106.0
3.5,2.6,0.007,0.026,0.0,0.164,1.12,0.6,0.146,0.014000000000000007,0.015569999999999981,0.0032130000000000023,0.015240000000000009,0.0026600000000000018,162.0,12.084299999999999,99.9,83.39699999999999,15.333999999999996,578.7061999999997,7.000500000000006,17.0,900.0,90.0,370.0,180.0,1094.0
3.5,2.87,0.009,0.025,0.0,0.61,0.5,0.7,0.137,0.028280000000000013,0.01591999999999999,0.0017920000000000006,0.0,0.0024500000000000017,220.0,10.5,90.125,82.50299999999991,17.854999999999983,623.586699999999,4.0862,17.0,900.0,90.0,370.0,90.0,1180.0
3.7,2.82,0.004,0.025,0.0,0.066,0.7,0.7,0.136,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,210.0,10.5,90.025,82.5469999999999,17.50299999999997,672.5532999999999,4.1119,17.0,900.0,90.0,370.0,90.0,1086.0
3.6,2.75,0.007,0.029,0.0,0.114,1.0,0.65,0.119,0.044199999999999955,0.5512500000000001,0.006334000000000004,0.0,0.003230000000000002,185.0,10.5,90.0,80.59900000000003,18.519000000000005,742.8760000000001,3.0088999999999975,17.0,900.0,90.0,370.0,90.0,1149.0
3.52,2.8,0.003,0.023,0.0,0.073,1.03,0.7,0.131,0.044199999999999955,0.5512500000000001,0.006334000000000004,0.0,0.003230000000000002,186.0,10.5,90.0,80.59900000000003,18.519000000000005,742.8760000000001,3.0088999999999975,17.0,900.0,90.0,370.0,90.0,1114.0
3.5,2.6,0.007,0.026,0.0,0.164,1.12,0.6,0.146,0.12424999999999996,0.2805400000000002,0.009752000000000012,0.0,0.003230000000000002,169.0,10.5,90.0,80.09500000000001,18.654000000000007,754.09,2.9737999999999984,17.0,900.0,90.0,370.0,90.0,1082.0
3.5,2.87,0.009,0.025,0.0,0.61,0.5,0.7,0.137,0.028280000000000013,0.01591999999999999,0.0017920000000000006,0.0,0.0024500000000000017,228.0,10.5,90.125,82.50299999999991,17.854999999999983,623.586699999999,4.0787,17.0,900.0,90.0,370.0,60.0,1210.0
3.7,2.82,0.004,0.025,0.0,0.066,0.7,0.7,0.136,0.026210000000000004,0.01593999999999999,0.0016620000000000007,0.0,0.0023900000000000015,213.0,10.5,90.025,82.69999999999987,17.29999999999997,644.6932999999999,4.0855999999999995,17.0,900.0,90.0,370.0,60.0,1137.0
3.6,2.75,0.007,0.029,0.0,0.114,1.0,0.65,0.119,0.044199999999999955,0.25932,0.006316000000000005,0.0,0.003230000000000002,190.0,10.5,90.0,80.59900000000003,18.519000000000005,742.8760000000001,3.0088999999999975,17.0,900.0,90.0,370.0,60.0,1167.0
3.52,2.8,0.003,0.023,0.0,0.073,1.03,0.7,0.131,0.044199999999999955,0.25932,0.006316000000000005,0.0,0.003230000000000002,192.0,10.5,90.0,80.59900000000003,18.519000000000005,742.8760000000001,3.0088999999999975,17.0,900.0,90.0,370.0,60.0,1154.0
3.5,2.6,0.007,0.026,0.0,0.164,1.12,0.6,0.146,0.12424999999999996,0.5005399999999999,0.010373000000000012,0.0,0.003230000000000002,175.0,10.5,90.0,80.41700000000002,18.654000000000007,754.09,2.9737999999999984,17.0,900.0,90.0,370.0,60.0,1110.0
3.45,2.48,0.001,0.001,0.064,0.4,1.5,0.54,0.3,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,927.0,120.0,288.0,120.0,1505.0
3.45,2.48,0.001,0.001,0.064,0.4,1.5,0.54,0.3,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,927.0,120.0,316.0,120.0,1367.0
3.45,2.48,0.001,0.001,0.064,0.4,1.5,0.54,0.3,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,927.0,120.0,343.0,120.0,1195.0
3.45,2.48,0.001,0.001,0.064,0.4,1.5,0.54,0.3,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,927.0,120.0,371.0,120.0,1034.0
3.45,2.48,0.001,0.001,0.064,0.4,1.5,0.54,0.3,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.07,10.685,79.92,98.43,10.12,741.45,4.260699999999995,21.35,927.0,120.0,385.0,120.0,1080.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,60.0,339.739252995067,120.0,1175.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,900.0,180.0,339.739252995067,120.0,1061.5
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,815.0,60.0,339.739252995067,120.0,631.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,815.0,60.0,339.739252995067,120.0,715.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,815.0,180.0,339.739252995067,120.0,586.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,815.0,180.0,339.739252995067,120.0,707.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,795.0,60.0,339.739252995067,120.0,431.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,795.0,60.0,339.739252995067,120.0,600.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,795.0,180.0,339.739252995067,120.0,430.0
3.5,2.63,0.009,0.019,0.0,0.318,0.0423,0.0552,0.0421,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,103.69399999999997,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,795.0,180.0,339.739252995067,120.0,721.0
3.53,2.88,0.011,0.039,0.046,0.11,0.0,0.0,0.0,0.29820000000000046,1.7278499999999979,0.005036000000000008,0.08040000000000003,0.0031100000000000017,2170.0,11.839299999999998,99.57,84.13100000000004,16.698999999999998,579.7633,7.086300000000008,5.0,925.0,1.0,420.0,60.0,719.2
3.53,2.88,0.011,0.039,0.046,0.11,0.0,0.0,0.0,0.29820000000000046,1.7278499999999979,0.005036000000000008,0.08040000000000003,0.0031100000000000017,2170.0,11.839299999999998,99.57,84.13100000000004,16.698999999999998,579.7633,7.086300000000008,5.0,925.0,60.0,420.0,60.0,988.0
3.53,2.88,0.011,0.039,0.046,0.11,0.0,0.0,0.0,0.29820000000000046,1.7278499999999979,0.005036000000000008,0.08040000000000003,0.0031100000000000017,2170.0,11.839299999999998,99.57,84.13100000000004,16.698999999999998,579.7633,7.086300000000008,5.0,900.0,30.0,420.0,60.0,960.0
3.57,2.51,0.012,0.031,0.041,0.2,0.52,0.64,0.0,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.66666666666666,10.685,78.6,97.89,10.04,741.31,4.260699999999995,20.0,900.0,90.0,360.0,120.0,1094.0
3.57,2.51,0.012,0.031,0.041,0.2,0.52,0.64,0.0,0.3000000000000005,1.6964299999999994,0.007827000000000008,0.0,0.010730000000000009,104.66666666666666,10.685,78.6,97.89,10.04,741.31,4.260699999999995,20.0,900.0,90.0,300.0,180.0,1340.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,325.0,50.0,1266.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,340.0,50.0,1170.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,350.0,50.0,1110.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,360.0,50.0,1054.0
3.44,2.61,0.01,0.024,0.052,0.16,0.03,0.54,0.001,0.04,0.015559999999999987,0.002121000000000001,0.0,0.002610000000000001,277.36530735607187,10.5,90.025,81.91,18.247,638.9142999999999,4.112400000000001,19.8,900.0,60.0,375.0,50.0,985.0
3.68,2.47,0.014,0.006,0.056,0.23,0.15,1.1,0.0,0.0,0.0,0.13,0.0,0.0,68.8,8.701399999999994,92.415,79.03399999999992,19.752,846.0,4.4,63.6,900.0,90.0,310.0,55.0,1255.0
3.46,2.5,0.018,0.009,0.044,0.22,0.69,1.1,0.2,0.0,0.0,0.13,0.0,0.0,64.33,8.701399999999994,92.415,79.03399999999992,19.752,845.0,4.3,63.6,900.0,90.0,310.0,55.0,1367.0
3.97,3.12,0.003,0.01,0.062,0.15,0.13,0.83,0.0,0.0,0.0,0.07,0.0,0.0,64.0,8.649399999999993,92.415,78.98999999999992,19.640000000000008,850.0,3.2,62.55,900.0,90.0,310.0,55.0,1201.0
